@relation input_channel_1

@attribute channel_1_0 numeric
@attribute channel_1_1 numeric
@attribute channel_1_2 numeric
@attribute channel_1_3 numeric
@attribute channel_1_4 numeric
@attribute channel_1_5 numeric
@attribute channel_1_6 numeric
@attribute channel_1_7 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
97,100,73,36,0,15,41,42,7
78,100,70,33,4,5,0,4,2
85,100,50,0,24,56,88,90,8
71,100,63,91,81,34,0,17,9
77,60,69,26,0,46,93,100,5
96,99,100,93,57,36,0,1,5
100,87,55,26,31,60,31,0,4
96,100,59,20,0,35,65,93,8
82,100,91,57,24,0,33,36,7
100,80,67,72,85,57,28,0,4
96,66,8,0,47,100,81,30,0
88,63,20,0,18,57,94,100,0
84,100,73,60,49,16,0,23,3
100,84,62,53,39,15,0,4,3
87,100,97,76,52,29,12,0,3
87,100,69,64,42,11,0,0,3
33,60,100,78,37,0,32,68,8
100,83,53,21,0,14,22,1,6
100,77,59,60,77,59,30,0,4
100,85,58,28,0,9,39,50,6
90,100,100,85,63,42,22,0,7
100,90,62,68,90,59,29,0,9
100,64,23,17,28,82,60,0,4
74,100,74,44,20,9,1,0,2
90,100,67,34,11,5,2,0,2
97,100,93,55,16,0,32,42,7
80,100,80,65,64,24,0,20,9
100,74,57,80,35,7,0,8,1
80,100,77,55,42,20,7,0,3
89,100,73,54,48,17,0,3,3
76,100,75,43,13,0,3,3,2
66,100,70,23,0,5,8,10,1
20,43,65,87,100,66,34,0,1
96,100,69,34,0,25,40,45,7
55,72,100,75,37,0,2,36,8
100,78,56,40,50,43,22,0,4
73,81,100,99,73,48,22,0,1
100,83,39,43,54,95,47,0,4
91,100,78,38,0,9,40,40,7
80,100,100,73,50,37,12,0,3
97,98,100,63,50,25,0,19,5
100,73,41,7,0,56,94,86,5
88,100,74,41,8,0,17,18,6
72,100,80,49,21,9,13,0,2
89,100,89,63,40,17,0,3,2
94,99,57,7,0,36,87,100,0
74,98,100,71,41,14,1,0,2
87,100,97,84,63,46,17,0,5
23,59,100,93,57,25,0,26,8
63,79,100,92,69,47,23,0,1
91,100,67,33,0,17,40,44,7
100,65,26,24,41,86,46,0,4
86,100,64,64,70,30,1,0,9
91,100,65,25,0,30,35,35,7
83,100,81,56,35,10,0,7,3
69,100,97,55,15,0,33,72,8
100,79,64,89,57,25,1,0,9
100,92,59,89,70,30,0,3,9
76,100,84,58,44,18,0,5,3
87,100,64,33,19,19,0,31,2
64,100,73,36,0,19,53,80,8
81,55,10,0,26,71,100,84,0
100,75,44,50,68,96,48,0,4
76,60,76,100,94,60,27,0,9
100,83,51,47,40,51,38,0,4
96,100,95,65,51,29,0,3,5
100,76,48,39,56,55,28,0,4
66,100,67,34,0,5,44,75,8
81,100,84,41,0,9,36,39,7
84,65,21,0,24,67,100,95,0
89,59,31,0,21,65,100,99,5
41,63,87,100,75,50,25,0,1
100,81,56,25,0,12,39,40,6
52,67,88,100,76,51,25,0,1
100,80,54,25,0,5,22,16,6
92,47,0,8,48,94,100,66,0
71,36,0,11,45,80,100,70,8
100,84,53,32,45,61,30,0,4
77,100,87,62,56,29,7,0,3
100,86,72,57,43,28,14,0,1
84,100,69,34,0,7,32,34,7
83,100,89,45,0,10,32,33,7
62,79,100,92,68,45,21,0,1
86,43,0,12,56,95,100,60,0
90,62,24,0,40,82,100,99,5
69,82,100,79,58,37,16,0,1
100,58,7,0,38,85,86,42,0
66,94,100,64,29,0,22,54,8
70,100,71,35,0,4,6,9,1
100,81,51,40,60,61,30,0,4
97,80,37,0,18,61,100,93,0
51,56,78,100,79,53,26,0,1
54,77,100,92,69,45,21,0,1
97,78,53,9,0,42,86,100,5
87,100,89,64,37,9,0,1,3
93,100,84,45,5,0,26,35,7
100,94,70,36,3,0,30,35,6
100,84,47,8,7,41,35,0,6
75,60,13,0,28,76,100,73,0
87,100,68,39,13,9,8,0,2
76,93,100,57,24,0,11,0,2
87,63,32,0,12,44,75,100,8
100,87,57,26,0,8,21,6,6
98,100,63,35,9,0,3,3,2
70,100,72,34,5,9,5,0,2
89,100,61,63,85,43,5,0,9
64,100,85,38,6,6,4,0,1
100,84,57,26,0,13,40,33,6
72,100,98,73,41,5,0,12,3
59,100,98,57,20,0,10,5,2
61,35,0,7,41,72,100,75,8
99,100,78,94,62,24,0,5,9
100,83,48,10,0,39,51,18,6
68,39,0,6,41,75,100,69,8
93,100,100,94,64,50,11,0,5
68,37,0,23,67,100,78,35,0
79,100,76,31,0,40,52,62,7
100,71,39,7,0,24,33,8,6
71,81,100,92,67,43,17,0,1
81,100,69,88,60,14,0,12,9
100,76,44,33,35,63,34,0,4
88,100,70,39,12,0,0,1,2
92,100,93,71,47,22,3,0,3
88,100,73,51,47,14,0,11,3
90,48,0,13,61,100,73,29,0
100,92,63,33,26,40,30,0,4
92,100,99,65,33,0,26,28,7
96,100,71,39,44,16,0,6,5
82,75,88,100,75,50,25,0,1
86,100,76,55,52,27,8,0,3
77,58,30,0,28,60,91,100,5
93,64,15,0,27,73,100,86,0
100,74,42,40,42,66,36,0,4
68,100,79,39,10,4,4,0,2
72,100,84,46,13,0,2,4,2
89,100,85,60,37,21,4,0,3
83,87,43,0,33,68,100,90,8
76,100,82,52,26,10,7,0,2
63,100,70,31,0,6,24,19,2
83,100,78,53,44,12,0,24,3
79,100,99,72,75,83,42,0,9
78,49,15,0,5,52,89,100,0
71,83,100,90,67,45,22,0,1
74,100,73,42,10,0,5,7,1
76,100,95,58,26,1,1,0,2
100,76,46,13,0,24,37,28,6
100,76,62,97,50,18,0,43,8
44,66,89,100,75,50,25,0,1
82,100,84,56,38,18,0,6,3
94,100,86,51,40,14,0,3,5
100,76,47,32,35,58,28,0,4
100,74,42,9,0,22,24,6,6
89,100,78,39,0,13,35,45,7
100,94,77,47,15,0,30,33,7
79,99,62,14,0,35,80,100,0
78,100,82,48,48,22,0,8,3
100,87,61,30,0,4,24,14,6
82,100,69,22,0,15,60,89,0
94,100,76,51,44,14,0,5,5
79,100,91,64,73,62,29,0,9
57,74,94,100,75,50,25,0,1
100,99,65,32,0,1,35,42,7
100,69,40,34,37,63,35,0,4
94,100,66,35,8,0,2,1,2
94,100,74,46,12,0,22,28,6
87,77,100,84,58,16,0,6,9
74,37,0,17,49,78,100,72,8
79,73,36,0,24,70,100,97,5
65,78,100,61,22,0,6,2,1
82,100,90,62,39,17,1,0,2
84,100,88,61,38,16,0,1,2
87,78,42,0,12,61,94,100,5
100,96,64,31,0,8,38,31,6
100,78,43,8,0,31,36,9,6
94,100,76,49,22,0,25,37,7
54,77,100,80,55,30,5,0,1
75,100,71,34,12,11,0,32,2
71,100,73,34,0,20,50,74,8
94,35,7,0,41,85,100,70,0
94,75,100,70,42,0,25,65,8
73,100,83,52,38,6,0,17,3
100,93,66,32,0,4,36,37,6
91,100,97,73,40,27,6,0,5
100,82,50,22,29,48,32,0,4
100,79,50,20,0,7,22,12,6
40,59,82,100,75,50,25,0,1
100,81,50,15,0,24,41,31,6
100,71,43,39,58,60,30,0,4
37,49,74,100,76,50,23,0,1
81,100,70,38,10,0,4,7,2
100,74,44,35,52,62,32,0,4
86,100,99,86,63,48,13,0,5
34,54,77,100,75,50,24,0,1
66,39,5,0,44,73,88,100,5
100,69,35,22,22,39,34,0,4
60,78,100,94,71,47,23,0,1
97,59,14,0,34,81,100,73,0
83,100,69,57,74,27,0,9,9
93,100,50,0,0,41,79,85,8
84,96,100,58,52,31,0,10,5
100,88,60,77,67,33,4,0,9
100,92,66,34,0,0,29,40,6
82,96,100,82,61,36,14,0,3
79,100,71,40,31,0,4,27,3
100,66,27,0,20,58,95,98,0
82,78,99,100,73,44,20,0,9
97,99,100,98,75,50,25,0,7
58,39,9,0,30,63,90,100,5
56,68,86,100,75,51,26,0,1
100,74,44,13,0,26,39,15,6
81,100,82,41,0,14,46,55,7
88,100,69,31,0,33,45,45,7
71,100,78,38,7,9,20,0,2
100,81,67,91,65,33,6,0,9
100,72,41,10,0,21,33,13,6
79,62,30,0,32,68,100,79,8
87,100,84,54,54,18,0,16,3
69,100,98,63,32,3,0,7,2
74,39,0,11,48,89,100,74,0
91,59,56,13,0,42,82,100,5
47,72,100,94,69,51,32,0,9
100,61,14,0,33,80,91,53,0
100,92,64,33,0,3,28,36,6
100,79,47,14,0,26,40,21,6
85,100,77,54,38,14,0,4,3
71,100,81,49,22,2,3,0,2
100,83,50,16,0,19,31,19,6
67,77,100,93,67,43,20,0,9
90,71,100,75,80,39,0,0,9
100,67,14,0,40,88,97,65,0
86,100,76,52,30,6,0,11,3
85,61,25,0,37,79,99,100,5
91,100,59,81,85,37,0,24,9
65,93,100,77,45,11,0,1,2
92,100,92,48,4,0,35,32,7
95,100,89,57,27,0,29,35,7
82,100,79,51,41,20,0,5,3
72,100,92,60,30,6,12,0,2
100,79,55,27,0,13,39,37,6
86,100,100,64,51,25,0,5,5
80,100,70,33,0,30,41,41,7
95,97,100,92,72,49,25,0,7
0,8,31,62,100,100,64,26,9
100,88,60,31,0,4,25,24,6
82,100,72,45,20,0,2,6,2
89,63,29,0,33,68,100,84,8
93,55,19,0,34,76,100,96,5
100,100,78,40,0,5,39,43,7
94,65,39,0,15,63,93,100,5
91,100,69,39,13,11,15,0,2
100,80,53,25,0,10,32,18,6
95,100,69,27,0,36,36,41,7
50,71,95,100,75,50,25,0,1
91,100,67,33,0,19,43,40,7
100,80,55,28,0,1,22,15,6
100,79,45,7,0,23,35,11,6
61,81,100,80,60,40,20,0,1
60,77,100,96,72,47,23,0,1
86,63,54,9,0,46,93,100,5
94,100,76,52,30,6,1,0,2
70,100,85,42,2,0,42,80,8
100,74,42,44,58,65,32,0,4
81,48,10,0,35,68,100,87,8
86,96,100,56,11,2,0,9,1
70,91,100,51,4,0,0,2,1
90,62,45,0,40,93,99,100,5
78,100,83,40,0,28,46,63,7
83,92,41,0,28,76,100,60,0
100,92,76,88,64,39,18,0,9
89,62,47,0,11,65,96,100,5
79,48,17,0,38,71,87,100,5
100,75,35,3,0,29,66,88,0
88,100,87,56,31,6,1,0,2
92,100,72,41,14,0,3,5,2
63,84,100,78,68,60,28,0,9
100,81,47,9,0,19,30,14,6
98,100,67,33,0,7,23,19,7
78,40,0,6,38,80,100,86,0
94,51,45,0,16,71,98,100,5
64,100,89,48,17,18,0,0,2
96,100,95,89,52,15,0,1,5
89,100,98,78,58,35,14,0,3
73,100,73,37,0,7,44,77,8
72,100,76,45,17,4,0,0,2
84,76,91,100,75,47,21,0,9
66,82,100,80,64,56,27,0,9
86,55,35,0,27,74,89,100,5
96,100,90,61,54,24,0,11,5
82,71,100,100,64,28,0,13,9
93,100,89,45,0,13,36,44,7
91,71,35,0,30,81,100,95,5
63,54,80,100,84,50,18,0,9
55,75,100,90,68,56,27,0,9
96,55,54,6,0,61,99,100,5
77,83,100,88,65,42,21,0,1
90,66,18,0,45,95,100,87,5
100,76,46,56,90,68,34,0,4
28,60,100,90,58,24,0,22,8
100,75,57,57,82,63,31,0,4
73,77,98,100,75,49,23,0,1
82,100,74,50,45,20,0,11,3
99,100,58,28,0,25,64,93,8
100,75,49,44,49,58,29,0,4
94,74,89,100,63,0,21,66,8
100,87,50,15,0,37,73,99,8
94,100,77,49,21,0,19,25,7
86,100,80,60,36,16,9,0,3
94,100,57,19,0,44,87,91,8
100,56,28,31,66,97,48,0,4
100,75,45,32,46,61,30,0,4
86,95,100,87,65,43,22,0,7
94,100,88,61,37,16,8,0,2
100,78,45,29,31,59,34,0,4
97,100,86,40,0,18,42,47,7
55,76,100,92,68,43,18,0,1
100,81,55,34,36,50,25,0,4
88,100,90,44,0,31,55,57,7
100,71,71,80,37,0,4,6,1
73,100,72,37,0,3,41,70,8
85,97,100,77,48,20,7,0,3
100,73,34,0,19,55,89,78,0
100,82,61,40,38,43,21,0,4
75,100,58,18,0,19,5,10,2
79,100,86,46,12,6,10,0,2
90,74,100,85,80,52,20,0,9
69,100,70,33,2,0,2,7,2
94,100,83,67,50,33,17,0,1
86,100,81,61,43,14,2,0,3
98,80,57,100,50,19,0,43,8
51,74,100,93,69,60,32,0,9
80,100,71,34,0,31,57,68,7
95,68,31,0,35,80,100,94,5
80,100,66,27,0,19,36,18,6
84,100,70,41,19,0,0,4,2
72,36,0,3,40,83,100,66,0
83,100,94,71,48,20,2,0,3
61,75,86,100,91,61,33,0,1
88,100,81,48,15,0,31,37,7
66,100,98,58,20,0,32,71,8
100,86,55,19,0,27,48,40,6
57,100,95,55,15,0,45,85,8
58,100,71,22,0,22,12,0,2
94,100,70,34,0,30,57,57,7
100,87,60,29,0,4,29,30,6
100,75,55,51,71,56,29,0,4
98,100,73,91,47,4,0,14,9
74,100,75,37,6,8,9,0,2
100,92,75,89,80,53,27,0,9
63,91,100,73,65,60,28,0,9
92,94,98,100,79,53,27,0,7
64,80,100,85,59,34,9,0,1
99,57,28,29,62,100,50,0,4
38,60,80,100,78,52,26,0,1
100,65,20,0,25,65,95,75,0
64,30,0,23,64,100,91,54,0
75,100,72,52,40,8,0,25,3
56,75,100,66,31,1,0,1,1
88,70,62,94,100,63,28,0,9
63,61,71,100,99,65,32,0,9
81,98,100,87,58,32,9,0,5
98,100,72,36,0,0,31,32,7
88,100,79,57,49,25,2,0,3
90,100,74,42,18,0,2,1,2
100,73,42,8,0,25,28,7,6
76,100,82,53,28,19,21,0,2
100,75,49,46,61,54,27,0,4
100,85,71,57,42,28,14,0,1
81,55,22,0,44,80,95,100,5
92,100,97,90,55,33,12,0,5
90,100,71,39,6,0,26,18,6
69,100,73,36,0,11,45,69,8
65,100,71,33,1,1,6,0,2
100,83,41,0,5,45,87,88,0
75,100,76,50,24,0,1,6,2
100,93,46,4,0,38,82,92,0
99,66,32,0,25,75,100,82,5
66,89,100,75,51,26,3,0,1
82,48,0,5,45,93,100,64,0
82,46,10,0,42,82,94,100,5
82,66,23,0,14,50,86,100,0
100,74,47,42,46,72,35,0,4
91,100,95,82,51,32,4,0,5
95,62,47,0,4,54,95,100,5
87,55,43,0,18,69,91,100,5
100,89,45,0,17,55,100,98,8
100,71,31,0,16,56,93,89,0
91,100,67,39,19,15,0,1,2
90,55,52,9,0,43,87,100,5
63,79,100,85,62,40,17,0,1
68,60,89,100,64,28,0,8,9
64,100,86,56,48,14,0,20,3
66,100,73,32,7,21,12,0,2
51,74,100,81,54,28,2,0,1
93,100,71,64,90,64,31,0,9
81,100,83,67,78,34,0,2,9
100,81,51,19,0,17,33,19,6
85,100,72,58,44,13,0,16,3
70,50,15,0,37,68,86,100,5
93,100,60,42,43,79,41,0,4
90,64,16,0,44,73,100,92,8
91,59,6,0,39,85,100,68,0
77,63,31,0,26,62,100,99,8
87,100,82,56,50,20,0,4,3
50,68,100,85,42,1,0,33,8
70,98,100,77,46,17,0,1,2
97,100,76,38,0,18,39,38,7
100,86,66,46,29,38,20,0,4
100,95,61,34,28,66,35,0,4
100,80,49,40,64,63,32,0,4
89,100,93,67,60,29,6,0,5
74,100,62,25,0,3,5,8,2
67,21,0,10,51,89,100,71,0
76,100,96,70,46,29,5,0,3
57,80,100,87,66,58,29,0,9
91,39,0,18,70,100,88,42,0
81,100,64,24,0,29,40,47,7
99,54,55,0,2,66,100,96,5
100,81,56,27,0,7,22,16,6
88,61,24,0,33,68,100,88,8
61,82,100,90,68,46,23,0,1
100,83,63,44,44,37,17,0,4
43,61,79,100,79,53,26,0,1
89,100,88,68,47,29,13,0,3
91,52,40,0,15,62,98,100,5
87,100,81,48,16,0,27,36,7
78,100,69,32,0,18,48,77,8
86,62,32,0,19,61,94,100,5
92,72,30,0,39,69,99,100,8
90,100,83,43,0,3,39,36,7
62,100,65,32,0,14,53,83,8
86,100,78,88,50,8,0,16,9
39,57,78,100,82,54,27,0,1
67,100,70,34,0,21,20,9,2
100,76,50,21,0,8,29,21,6
79,63,100,96,76,49,6,0,9
88,100,85,54,18,0,26,32,6
89,94,100,65,60,20,0,12,5
95,100,99,100,86,58,29,0,7
100,93,67,36,0,4,19,3,6
100,83,47,11,0,23,35,23,6
100,99,65,32,0,21,33,34,7
64,67,20,0,26,69,100,87,0
73,100,80,54,47,20,0,18,3
67,100,59,22,0,16,24,19,2
100,98,83,57,35,11,4,0,5
95,62,32,0,19,65,97,100,5
69,86,100,53,5,3,3,0,1
100,64,36,38,41,73,38,0,4
92,100,74,37,0,26,37,37,7
72,100,73,37,14,14,0,5,2
100,84,54,21,0,15,42,34,6
79,100,87,95,72,40,10,0,9
100,91,57,20,0,29,30,0,6
100,67,37,35,37,62,29,0,4
100,92,76,44,10,0,31,33,7
93,69,26,0,2,39,77,100,0
100,80,56,35,35,45,23,0,4
96,81,41,0,27,62,100,93,8
100,87,73,58,44,29,15,0,1
100,95,70,43,37,56,29,0,4
91,57,97,100,58,88,32,0,9
63,55,15,0,38,73,100,78,8
54,47,75,100,90,55,24,0,9
72,36,0,6,35,80,100,81,0
83,81,40,4,0,28,71,100,0
71,95,100,49,4,1,1,0,1
84,63,38,0,24,66,100,73,8
100,72,55,5,0,60,99,95,5
95,90,75,100,81,63,25,0,9
100,90,59,25,0,14,39,29,6
87,100,84,66,49,18,0,1,3
82,94,49,0,7,50,92,100,8
48,61,81,100,82,56,29,0,1
55,74,100,96,68,39,9,0,1
87,100,73,44,10,0,27,27,6
100,75,34,0,22,62,98,93,0
86,65,71,25,0,46,93,100,5
100,72,71,97,69,32,2,0,9
63,82,100,78,54,29,6,0,1
59,66,100,94,64,66,37,0,9
100,87,62,35,29,51,27,0,4
63,100,93,44,5,0,19,10,2
94,100,89,59,47,20,3,0,5
82,100,78,38,0,35,46,44,7
64,73,91,100,75,49,23,0,1
80,48,31,0,36,76,100,99,5
100,61,34,35,71,90,45,0,4
74,100,82,36,1,0,3,1,1
100,90,61,31,0,6,35,33,6
83,69,26,0,34,66,98,100,8
100,94,66,35,2,0,15,14,6
55,35,1,0,19,53,85,100,0
55,75,93,100,74,50,25,0,1
87,100,72,60,40,8,0,15,3
86,97,99,100,78,53,26,0,7
70,100,91,60,33,7,0,2,2
97,100,79,39,0,7,33,35,7
82,97,100,76,52,30,7,0,2
100,83,60,55,72,54,27,0,4
85,84,63,91,100,65,32,0,9
100,97,65,28,3,15,24,0,6
100,86,42,52,79,98,49,0,4
100,79,52,55,65,53,27,0,4
100,99,79,40,0,20,44,47,7
65,100,80,48,74,39,0,2,9
84,100,78,51,45,20,0,1,3
38,61,80,100,87,59,29,0,1
100,98,80,41,0,5,30,36,7
100,72,39,32,35,59,32,0,4
97,54,0,4,46,66,100,94,8
92,100,98,72,60,29,7,0,5
85,100,94,67,41,21,0,1,3
84,50,2,0,40,70,100,82,8
100,75,36,0,8,45,86,99,0
69,100,75,40,14,13,11,0,2
92,100,89,66,52,34,8,0,5
73,37,0,7,50,92,100,77,0
98,66,17,0,26,73,100,86,0
95,100,65,59,64,23,0,8,9
90,99,100,94,69,40,6,0,5
71,100,76,35,7,15,8,0,2
95,100,67,24,0,29,42,43,7
100,69,35,0,16,63,97,96,5
90,77,39,0,2,40,81,100,0
100,94,69,93,63,25,1,0,9
81,82,42,0,17,57,100,84,8
100,76,44,10,0,23,58,90,0
98,100,90,60,48,17,0,6,5
91,49,55,2,0,57,96,100,5
96,100,43,0,4,15,0,0,2
63,50,20,0,35,73,96,100,5
86,100,78,36,0,37,46,55,7
100,44,0,2,48,95,98,48,0
82,63,76,100,50,36,0,54,8
100,93,59,25,0,24,56,84,8
92,100,76,38,0,10,34,36,7
50,70,92,100,75,50,25,0,1
100,75,29,0,14,56,97,94,0
69,100,81,44,17,4,5,0,2
80,100,69,35,0,18,48,65,8
100,60,32,40,49,86,43,0,4
88,100,93,76,54,31,7,0,5
100,70,38,17,20,28,32,0,4
97,100,52,0,9,45,44,39,7
100,97,60,23,0,30,62,92,8
63,85,100,62,22,0,27,51,8
79,100,71,34,0,18,47,77,8
100,76,47,47,71,64,32,0,4
100,75,47,17,0,21,34,22,6
62,79,97,100,75,51,26,0,1
100,70,32,0,10,42,79,97,0
96,100,100,99,80,54,26,0,7
100,85,40,0,3,25,61,95,0
86,100,89,63,41,26,4,0,3
100,75,43,24,30,62,33,0,4
42,66,91,100,74,49,23,0,1
100,68,34,33,38,57,39,0,4
81,65,20,0,32,76,100,73,0
80,47,44,0,19,67,100,98,5
39,67,100,87,54,26,0,17,8
98,100,56,11,0,37,44,42,7
85,100,78,68,61,19,0,7,9
100,76,48,17,0,10,20,10,6
97,83,44,1,0,46,94,100,5
91,60,100,69,39,0,43,39,8
89,98,100,63,23,0,35,41,7
78,100,72,35,0,21,50,57,7
100,69,25,0,26,69,100,84,0
100,91,66,36,5,0,31,51,6
89,100,79,96,70,39,11,0,9
85,40,0,8,44,89,100,79,0
76,100,76,42,0,9,48,76,8
94,100,61,67,52,8,0,2,9
100,78,42,8,4,32,28,0,6
95,100,67,22,0,37,48,51,7
100,96,74,56,31,5,0,11,3
91,100,78,51,26,5,0,1,2
100,79,57,34,11,0,18,20,6
100,78,56,41,55,44,23,0,4
72,100,96,59,22,3,0,6,1
91,100,91,62,40,16,5,0,3
67,83,100,93,70,46,23,0,1
82,51,36,0,28,73,91,100,5
77,100,99,69,39,7,0,24,3
62,8,0,32,92,100,70,17,0
71,94,100,74,49,23,3,0,1
83,100,80,53,45,22,0,3,3
79,100,79,53,42,13,0,11,3
88,70,23,0,28,74,100,66,0
85,97,71,41,0,23,63,100,8
75,100,81,61,78,41,5,0,9
62,100,92,47,14,0,10,8,2
100,96,72,48,31,46,26,0,4
100,83,72,93,74,47,21,0,9
98,100,90,60,57,19,0,14,5
76,100,84,52,39,17,0,8,3
100,85,50,17,0,18,43,31,6
93,100,84,42,0,1,28,29,7
68,95,100,62,31,9,11,0,2
76,100,67,35,11,8,7,0,2
68,100,75,33,2,0,2,1,2
78,100,81,46,24,30,21,0,2
66,84,100,80,60,40,20,0,1
80,100,66,35,12,1,0,1,2
87,100,78,51,38,11,0,7,3
100,71,36,21,25,49,34,0,4
95,100,71,36,0,20,38,42,7
94,100,71,35,0,27,40,39,7
75,41,0,8,39,74,100,76,8
66,77,100,93,69,45,21,0,1
100,82,52,18,0,18,37,27,6
100,89,59,27,0,8,30,23,6
92,100,68,33,0,32,43,45,7
66,96,100,63,30,0,4,7,2
100,97,73,36,0,15,38,40,7
64,65,20,0,21,66,100,92,0
69,60,100,97,69,54,7,0,9
100,97,65,33,0,10,24,19,6
88,98,100,67,34,0,32,41,7
100,86,58,29,0,2,21,26,6
94,100,63,20,0,32,35,36,7
88,100,64,31,0,30,66,98,8
99,62,21,0,17,55,93,100,0
79,100,81,43,20,25,0,17,2
71,100,85,74,62,26,0,5,9
79,60,14,0,34,79,100,69,0
100,70,40,38,31,53,36,0,4
62,100,91,54,74,35,0,2,9
100,100,91,66,48,20,0,8,5
93,100,67,31,4,22,25,0,6
55,76,100,83,57,32,6,0,1
87,65,100,87,69,72,23,0,9
84,100,65,31,40,55,38,0,4
97,57,14,0,30,72,100,74,0
100,99,73,36,0,16,38,38,7
72,100,91,57,60,61,25,0,9
100,85,54,20,0,12,40,39,6
90,100,95,69,50,19,0,6,3
83,71,85,100,79,52,26,0,9
84,100,89,65,47,37,12,0,3
96,97,100,98,76,50,23,0,7
100,94,56,13,0,21,37,18,6
100,52,67,21,0,59,96,97,5
67,80,100,85,64,42,21,0,1
59,79,100,90,67,44,22,0,1
94,100,96,79,50,37,10,0,5
89,100,72,75,49,8,0,8,9
75,100,86,53,25,19,18,0,2
96,100,93,74,58,34,9,0,5
96,61,20,0,19,53,93,100,0
94,100,99,75,58,39,10,0,5
100,73,46,16,0,8,26,29,6
100,79,39,0,1,31,61,67,0
97,79,39,0,26,67,100,80,0
87,100,87,63,48,21,0,5,3
91,85,37,27,0,30,74,100,5
100,77,45,59,78,90,44,0,4
100,86,66,47,44,40,20,0,4
100,86,67,50,51,37,18,0,4
98,76,28,0,25,70,100,95,0
93,100,94,82,48,31,6,0,5
83,100,78,39,0,24,48,57,7
97,72,35,0,18,53,90,100,0
63,33,0,9,42,74,100,71,8
100,84,50,12,0,24,22,6,6
86,51,11,0,29,66,100,92,0
78,94,59,19,0,24,63,100,0
100,81,62,46,52,39,19,0,4
92,100,99,53,0,13,31,32,7
79,49,0,15,61,100,77,26,0
100,80,52,23,0,11,28,14,6
98,100,99,64,58,21,0,3,5
65,100,83,45,12,3,10,0,2
100,75,24,0,21,68,97,88,0
100,88,56,19,0,17,22,7,6
73,100,81,43,15,22,20,0,2
98,87,48,13,0,40,77,100,8
100,99,67,33,0,18,42,42,7
81,24,0,38,94,100,56,4,0
50,84,100,60,19,0,4,5,1
95,100,82,57,36,12,0,3,3
100,58,41,0,25,75,98,98,5
83,67,100,78,79,33,0,28,9
100,77,47,16,0,10,30,16,6
100,81,54,26,13,32,28,0,4
100,71,50,54,78,70,35,0,4
73,91,100,46,12,16,6,0,1
100,78,62,20,0,49,95,95,5
100,78,49,18,0,24,39,13,6
100,87,62,35,16,34,26,0,4
100,72,38,30,65,95,47,0,4
72,98,100,75,54,37,14,0,3
84,77,37,0,25,57,97,100,8
69,33,0,19,50,81,100,71,8
100,91,77,76,49,22,0,3,9
100,73,37,2,5,36,34,0,6
100,90,66,40,12,0,19,16,6
100,73,42,34,60,72,36,0,4
80,95,100,87,52,28,2,0,5
100,81,55,26,0,11,24,10,6
100,99,79,39,0,23,40,48,7
94,66,54,13,0,47,94,100,5
97,88,60,16,0,49,98,100,5
99,100,83,55,29,3,0,2,2
76,100,88,60,63,62,30,0,9
93,100,90,52,14,0,28,28,7
100,93,62,27,0,8,32,16,6
89,64,100,77,78,36,0,3,9
86,100,86,60,43,26,8,0,3
100,74,30,0,20,59,96,90,0
100,67,36,23,30,61,33,0,4
88,100,76,55,38,12,0,1,3
100,71,36,26,47,69,35,0,4
100,78,50,20,0,14,37,34,6
100,100,76,46,15,0,33,37,7
74,73,100,96,68,70,40,0,9
85,100,77,50,39,9,0,14,3
30,53,77,100,80,53,27,0,1
100,57,55,0,17,77,98,100,6
100,77,51,53,72,50,25,0,4
98,100,65,36,16,10,5,0,2
100,77,49,20,0,7,28,17,6
77,100,94,67,43,16,0,13,3
79,100,99,71,59,40,11,0,3
100,67,100,94,56,0,29,40,8
100,64,92,95,61,52,3,0,9
73,27,0,10,55,96,100,60,0
100,71,44,43,37,58,33,0,4
69,100,94,49,8,0,40,83,8
25,64,97,36,0,43,100,85,0
95,61,39,0,15,71,98,100,5
95,76,39,0,6,57,100,66,8
63,32,0,4,47,92,100,71,0
91,57,30,0,34,79,100,91,5
53,73,94,100,71,41,13,0,1
71,94,100,73,48,23,1,0,2
37,55,79,100,84,55,26,0,1
100,78,54,30,14,27,25,0,4
77,100,71,36,0,22,55,74,8
100,51,89,87,20,0,2,7,1
100,80,45,36,57,86,43,0,4
81,100,81,54,30,5,0,1,2
100,83,54,25,0,15,32,11,6
100,61,14,0,37,88,100,49,0
100,91,55,17,0,21,50,61,6
63,100,76,40,0,9,55,91,8
100,99,67,25,0,15,53,93,0
81,100,74,46,21,0,5,8,2
81,100,97,75,52,22,0,12,3
77,28,0,16,56,95,100,68,0
100,80,55,26,0,4,23,13,6
15,51,88,100,63,31,0,17,8
100,84,59,35,17,32,24,0,4
60,61,100,99,78,52,2,0,9
100,75,45,35,35,44,41,0,4
91,100,100,95,68,42,14,0,5
82,57,75,100,64,52,4,0,9
97,100,87,95,58,14,0,4,9
100,81,58,39,47,44,21,0,4
100,66,34,0,28,62,94,99,5
92,100,93,56,18,0,27,35,7
46,66,88,100,75,49,23,0,1
75,100,95,67,39,9,0,20,3
100,73,44,12,0,22,36,21,6
96,100,74,37,0,23,51,55,7
52,87,100,64,27,1,0,1,1
75,41,3,0,36,66,100,90,8
80,66,84,100,77,50,24,0,9
