@relation input_channel_0

@attribute channel_0_0 numeric
@attribute channel_0_1 numeric
@attribute channel_0_2 numeric
@attribute channel_0_3 numeric
@attribute channel_0_4 numeric
@attribute channel_0_5 numeric
@attribute channel_0_6 numeric
@attribute channel_0_7 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
0,39,80,100,82,69,59,51,1
100,56,23,0,19,77,70,11,6
35,12,21,71,100,82,32,0,0
38,72,81,12,57,100,49,0,8
3,2,0,29,70,100,88,95,4
15,42,76,41,93,100,58,0,3
100,0,0,0,0,0,50,50,1
0,51,70,56,37,24,31,100,7
0,35,73,70,67,46,57,100,7
0,47,92,100,98,96,92,92,1
26,20,37,87,100,74,22,0,0
34,35,51,8,0,1,46,100,5
0,60,100,90,81,69,67,69,1
32,0,5,60,100,85,27,5,0
56,100,44,35,63,37,0,42,8
57,81,72,60,50,0,49,100,1
18,8,0,56,100,87,85,88,4
72,23,0,22,76,100,79,24,0
0,21,62,100,77,52,32,24,1
12,58,100,83,67,42,21,0,1
70,28,65,57,0,13,51,100,5
0,44,90,73,83,100,56,6,3
0,57,100,89,82,63,39,100,7
100,55,19,0,12,57,66,20,6
80,29,0,7,79,100,30,20,6
43,0,11,60,100,85,41,1,0
28,70,68,40,5,0,51,100,2
49,47,100,88,48,0,43,97,2
79,32,85,73,0,42,100,70,8
86,39,12,0,31,100,61,2,6
23,53,57,29,0,25,62,100,2
8,25,50,42,10,0,50,100,2
86,48,27,77,100,87,61,0,9
35,64,66,59,100,86,23,0,1
100,61,24,0,25,80,62,13,6
0,18,68,63,89,100,53,6,3
23,26,64,58,33,0,50,100,2
7,75,72,0,42,100,79,14,8
81,44,43,93,100,98,58,0,9
97,54,0,3,84,100,14,8,6
30,63,77,0,44,100,63,9,8
18,94,100,20,3,77,77,0,5
16,0,28,80,100,69,16,3,0
0,26,55,37,16,11,55,100,7
49,17,0,11,66,100,48,21,6
0,42,85,100,92,80,74,77,1
89,66,51,97,96,100,51,0,9
27,14,0,41,94,100,76,76,4
60,89,93,71,40,0,48,100,2
0,38,87,70,72,100,64,15,3
29,67,81,40,98,100,46,0,3
25,0,13,79,100,60,3,10,0
60,45,21,0,38,86,100,91,4
0,40,100,84,48,13,12,74,7
81,39,13,13,76,100,44,0,5
0,32,70,100,89,75,61,54,1
14,52,60,41,100,98,60,0,3
0,38,75,72,45,21,36,100,5
39,0,4,46,86,100,62,18,0
58,35,0,33,96,100,88,94,4
19,32,68,59,25,0,50,100,2
1,34,60,43,13,0,54,100,2
0,34,61,52,66,100,86,44,3
64,16,11,0,5,54,100,25,8
31,62,89,61,24,0,50,100,2
51,59,79,56,20,0,47,100,2
29,45,88,41,86,100,36,0,3
61,100,50,0,54,93,60,33,9
21,0,26,58,90,100,76,44,0
0,51,92,100,88,81,77,83,1
44,53,50,46,44,0,35,100,1
0,24,58,53,31,9,54,100,2
90,53,29,26,67,100,51,0,6
85,19,100,47,26,0,81,48,8
8,0,50,100,83,61,56,61,1
0,38,79,46,60,100,56,12,3
100,66,24,19,65,90,48,0,5
29,21,0,6,79,100,99,93,4
71,34,11,24,76,100,45,0,6
0,50,85,70,56,30,43,100,7
0,68,95,67,41,29,28,100,7
59,40,0,1,59,100,80,21,0
0,28,79,63,59,100,55,9,3
100,52,19,0,12,63,49,0,6
97,59,18,0,42,93,100,57,0
100,50,22,30,78,87,48,0,5
79,66,0,23,91,100,84,85,9
0,33,79,100,81,65,53,51,1
25,82,81,51,14,0,14,100,7
66,38,0,43,100,94,60,41,4
15,57,59,33,0,7,53,100,2
100,73,40,13,0,38,67,20,6
68,73,84,51,98,100,46,0,9
31,62,55,0,46,100,83,34,8
59,35,72,35,5,0,32,100,5
0,47,80,73,71,42,46,100,1
0,42,100,86,46,1,26,93,2
0,47,100,82,47,5,28,98,2
33,17,58,46,0,15,42,100,5
100,48,15,0,25,95,94,25,6
73,26,5,13,69,100,44,0,6
5,66,100,98,71,34,0,78,7
0,46,100,79,71,65,56,100,1
0,28,66,55,5,22,80,100,2
80,59,18,44,50,0,46,100,8
0,9,42,78,100,73,37,8,0
68,67,100,39,0,20,97,33,8
47,61,100,79,96,90,43,0,3
100,53,14,0,16,73,76,19,6
40,94,68,31,44,100,60,0,5
6,12,0,3,100,86,55,67,4
59,20,0,2,43,100,69,12,6
0,32,71,100,85,71,64,75,1
100,55,24,9,54,87,43,0,6
19,0,2,77,100,98,80,71,4
0,50,80,100,96,86,70,59,1
63,92,100,76,43,0,46,97,2
45,18,0,59,100,95,75,70,4
5,77,80,0,20,100,81,1,5
0,16,51,89,86,73,70,100,1
11,43,40,1,0,22,61,100,5
23,17,0,34,100,99,56,43,4
0,49,97,100,92,77,59,33,1
36,0,9,61,99,100,53,5,0
77,42,13,62,100,91,53,0,9
89,31,40,53,0,46,100,36,8
100,56,2,3,37,78,46,0,5
100,49,41,83,81,82,55,0,9
100,56,22,0,8,56,71,25,6
0,39,88,100,73,67,48,7,3
30,72,95,59,100,84,27,0,3
31,2,0,34,78,100,83,33,0
100,60,31,82,100,77,41,0,9
0,44,100,94,68,56,52,54,7
0,44,75,55,25,15,49,100,5
19,16,61,100,71,42,16,0,1
78,30,5,0,60,100,48,2,6
0,38,71,54,33,26,43,100,7
26,55,86,78,67,100,66,0,7
29,45,83,68,33,0,52,100,2
86,33,66,100,99,95,62,0,9
22,8,0,5,57,100,51,6,6
67,33,100,71,43,87,93,0,8
34,51,99,51,100,100,35,0,3
34,23,65,58,32,0,47,100,2
32,8,27,73,100,82,37,0,0
10,20,83,100,40,3,0,60,5
74,100,82,30,0,41,83,83,9
29,0,8,59,100,97,48,18,0
100,72,35,5,0,53,79,24,6
85,37,13,14,67,100,51,0,6
61,74,92,65,91,100,54,0,3
16,20,52,36,5,0,50,100,2
63,29,10,19,67,100,48,0,6
63,13,39,96,100,75,40,0,9
53,90,87,40,100,95,67,0,9
52,21,29,72,100,80,35,0,0
49,84,100,74,99,81,38,0,3
49,49,71,27,8,0,42,100,5
39,81,70,25,82,100,57,0,9
0,16,49,65,48,36,66,100,2
0,45,95,88,77,57,48,100,7
0,52,100,84,60,35,12,65,7
0,38,71,40,59,100,64,9,3
5,32,83,73,44,0,39,100,2
100,55,22,0,14,61,53,2,6
78,61,0,7,62,100,63,7,5
0,44,74,52,20,5,45,100,7
0,25,79,100,67,46,35,37,7
0,35,69,93,100,69,57,64,9
100,72,52,34,32,75,51,0,6
27,52,62,32,0,11,55,100,2
56,55,100,53,52,93,82,0,8
16,32,61,34,1,0,45,100,5
0,93,100,62,33,13,1,94,7
40,0,51,51,11,5,35,100,5
53,75,74,53,22,0,51,100,2
95,46,13,0,28,100,62,8,6
0,28,50,43,33,14,57,100,7
0,42,81,100,74,52,39,39,1
2,86,98,61,19,0,8,100,7
100,54,24,0,0,57,61,0,6
45,42,11,0,62,100,41,33,6
0,42,100,67,50,25,17,50,1
0,56,89,89,81,78,78,100,1
7,22,95,100,30,1,0,75,5
16,56,76,43,6,0,49,100,2
9,41,100,68,27,75,45,0,8
12,0,4,74,100,77,74,65,4
65,100,88,7,40,97,78,0,8
0,49,65,53,53,100,53,8,1
0,36,58,54,46,9,54,100,1
0,22,79,56,22,4,25,100,5
0,34,67,66,54,34,62,100,7
32,12,5,38,100,98,36,0,0
95,57,83,100,88,68,39,0,9
18,30,82,73,20,0,43,100,5
10,18,39,0,3,10,54,100,5
26,3,0,25,70,100,86,48,0
0,33,64,47,22,28,64,100,2
1,38,52,29,0,9,54,100,2
60,100,55,0,40,98,73,32,9
72,27,0,6,56,100,63,16,6
17,80,100,67,26,0,0,89,7
19,0,9,64,99,100,54,2,0
13,0,55,34,0,0,39,100,5
0,16,57,40,2,1,49,100,2
66,100,89,51,65,72,37,0,5
0,46,100,84,51,71,50,5,3
91,55,0,49,83,17,56,100,8
31,56,70,47,15,0,50,100,2
96,49,12,74,100,78,45,0,9
46,100,59,0,41,94,62,24,9
8,6,60,41,11,0,41,100,5
58,100,63,37,61,66,36,0,5
85,16,21,78,88,100,70,0,9
0,39,90,87,86,41,45,100,7
51,23,52,13,0,5,43,100,5
72,21,0,46,95,100,78,34,9
34,100,86,0,2,86,75,27,9
31,0,57,64,20,22,39,100,5
0,45,90,100,82,60,37,10,1
20,15,37,7,0,15,58,100,5
18,0,20,75,100,69,43,19,4
5,50,69,17,60,100,49,0,8
46,0,14,85,100,74,53,46,4
0,36,81,100,92,84,78,93,1
11,59,83,41,67,100,60,0,3
59,8,24,81,57,0,39,100,8
62,30,0,52,100,87,66,50,4
56,21,100,29,0,2,74,20,8
92,8,54,100,0,5,64,48,8
31,85,100,78,59,43,0,51,7
58,82,100,73,84,75,37,0,3
100,4,2,87,0,7,78,7,8
17,0,34,100,100,68,68,75,4
13,15,0,47,100,87,80,80,4
0,7,64,100,86,66,48,51,7
68,49,78,42,0,25,79,100,2
41,30,0,0,82,100,87,73,4
0,26,68,51,20,15,43,100,7
0,41,63,69,71,78,88,100,1
3,0,3,33,84,100,86,97,4
0,42,74,56,34,26,51,100,7
5,10,33,33,48,40,0,100,1
100,56,3,55,80,0,27,95,8
7,49,97,100,86,88,46,0,3
50,9,0,24,78,100,77,21,0
49,18,0,5,53,100,92,93,4
23,54,62,39,0,14,57,100,2
42,45,79,60,29,0,50,100,2
26,75,70,0,83,100,61,9,9
7,17,30,20,0,25,62,100,2
65,100,82,71,41,18,6,0,1
22,62,83,61,100,88,45,0,3
97,19,100,69,45,0,73,31,8
50,100,70,0,4,78,90,76,9
0,38,66,57,38,31,46,100,7
37,33,55,18,0,2,46,100,5
78,48,11,0,43,100,42,6,6
59,83,91,74,38,0,49,100,2
8,0,26,74,100,85,43,14,0
15,50,100,79,76,91,50,0,3
0,26,59,90,100,83,67,62,1
0,25,100,89,55,26,0,98,7
5,16,100,69,29,75,21,0,8
100,62,35,22,55,85,47,0,6
77,87,0,43,100,40,28,86,8
7,31,59,41,0,7,54,100,2
15,58,100,71,31,14,0,91,7
100,52,17,0,17,71,58,0,6
54,18,0,60,100,74,46,28,4
76,35,58,83,100,97,47,0,9
49,56,76,50,14,0,50,100,2
78,0,22,100,90,62,38,32,9
57,100,48,0,55,96,60,13,9
15,0,56,100,66,46,37,43,7
7,57,100,87,74,67,52,0,1
37,0,26,96,100,69,60,59,4
0,29,60,96,100,96,93,93,1
44,15,0,35,78,100,65,21,0
26,22,55,97,100,74,23,0,0
48,77,100,49,83,93,39,0,3
0,34,88,77,71,39,24,100,1
100,52,0,25,76,76,50,31,9
100,46,0,23,66,73,72,80,9
31,70,100,58,42,78,42,0,5
0,67,100,88,72,54,19,87,7
20,58,89,43,67,100,59,0,3
9,46,74,62,29,0,49,100,2
83,41,11,2,59,100,43,0,6
20,54,88,61,20,0,59,100,2
17,0,1,67,100,88,89,94,4
67,67,100,67,33,0,0,0,1
5,1,29,4,0,16,57,100,5
46,77,100,56,50,81,41,0,5
97,67,26,0,4,74,100,27,6
13,78,100,59,11,87,87,0,8
36,49,73,58,27,0,50,100,2
58,17,0,18,75,100,89,34,0
38,62,56,28,0,4,52,100,2
32,12,0,22,72,100,85,34,0
43,21,60,32,0,10,51,100,5
0,78,100,88,78,72,56,69,1
40,0,8,65,100,99,45,5,0
22,17,42,1,0,14,56,100,5
19,2,0,33,78,100,77,33,0
51,25,0,57,100,80,70,56,4
24,82,88,33,51,100,53,0,5
27,0,59,42,1,5,31,100,5
22,25,77,53,11,0,38,100,5
68,11,59,61,0,65,100,18,8
56,17,0,28,80,100,80,28,0
39,66,55,31,0,32,66,100,2
22,5,68,76,4,0,17,100,5
31,69,100,87,64,43,21,0,1
87,34,0,59,78,100,82,3,9
18,42,96,59,78,100,41,0,3
21,50,82,66,24,0,50,100,2
0,25,49,49,52,56,68,100,1
84,26,0,64,100,89,79,78,9
99,53,0,50,100,99,69,8,9
63,21,0,7,56,100,54,0,6
45,80,76,58,100,87,39,0,3
8,43,44,10,0,12,55,100,5
13,16,0,54,100,89,59,45,4
91,59,50,0,21,94,100,11,8
41,15,25,70,100,78,32,0,0
59,15,88,47,14,66,100,0,8
16,53,82,40,75,100,56,0,3
27,79,100,46,42,51,0,35,8
0,6,46,76,50,24,58,100,2
0,62,80,69,62,14,3,100,7
20,4,0,2,37,100,72,70,4
68,32,0,35,99,100,63,33,4
39,0,2,67,100,60,31,14,4
44,97,76,36,88,100,57,0,5
50,65,70,40,0,4,52,100,2
0,8,45,85,100,75,36,7,0
29,52,100,86,58,55,51,0,3
53,100,67,0,15,84,77,49,9
26,19,49,92,100,62,17,0,0
0,28,44,43,37,5,51,100,7
22,0,50,56,14,22,48,100,5
100,70,38,14,32,86,53,0,6
25,39,92,27,15,77,100,0,8
0,35,95,100,70,45,22,12,1
15,6,0,15,58,72,74,100,4
0,33,69,100,93,83,78,74,1
60,69,100,69,48,76,40,0,3
22,10,63,53,0,11,42,100,5
0,64,100,74,41,3,9,78,7
86,53,32,56,36,0,49,100,8
24,3,49,42,0,9,37,100,5
57,18,42,7,0,50,100,43,8
0,47,86,66,55,41,40,100,7
78,60,12,94,100,0,60,72,8
66,30,45,70,97,100,50,0,9
0,21,63,100,94,78,65,57,1
16,35,50,36,15,0,48,100,2
76,37,8,0,41,100,95,34,6
22,78,100,20,74,100,87,0,9
100,62,23,0,4,39,58,18,6
100,63,14,13,61,78,35,0,5
0,14,60,100,61,43,33,32,7
100,64,36,14,11,48,34,0,6
37,28,10,16,66,100,51,0,6
36,100,82,60,36,0,25,92,7
38,8,0,40,85,100,63,21,0
12,22,72,26,56,100,50,0,3
42,69,79,47,2,0,50,100,2
100,62,28,48,78,67,29,0,5
27,39,75,39,0,12,45,100,5
0,38,62,52,57,100,51,11,1
68,44,0,42,100,86,59,52,4
0,50,78,61,43,24,44,100,7
28,60,88,56,9,0,52,100,2
72,22,0,5,50,100,75,21,6
100,84,45,95,99,67,33,0,9
93,52,23,11,60,100,41,0,6
54,32,0,28,100,75,62,69,4
17,79,100,72,49,24,0,71,7
35,2,0,36,79,100,81,42,0
59,27,0,11,70,100,88,87,4
83,20,67,54,0,65,100,15,8
100,0,0,17,33,33,50,67,1
62,55,22,0,57,100,85,77,4
56,35,100,23,50,99,75,0,9
83,77,100,35,23,70,63,0,8
84,26,0,40,93,100,70,25,9
25,0,21,65,99,100,62,25,0
35,18,0,21,69,100,91,57,0
0,38,47,49,39,2,53,100,1
43,36,100,75,33,61,61,0,8
18,5,45,51,0,8,40,100,5
82,26,90,52,27,100,67,0,9
75,31,3,0,39,100,75,11,6
15,60,95,50,96,100,56,0,3
90,4,44,62,0,49,100,21,8
0,14,53,95,100,76,53,39,1
7,45,86,100,71,41,14,0,1
100,96,49,11,0,60,73,16,6
70,25,0,25,73,100,75,23,0
33,9,75,72,3,0,12,100,5
70,49,100,64,69,86,54,0,9
33,69,100,78,71,69,57,0,1
45,99,100,7,0,96,78,54,9
37,30,7,0,59,100,78,74,4
0,36,81,66,30,0,47,100,2
100,90,45,24,66,85,47,0,5
0,30,64,50,55,25,46,100,7
0,43,79,100,92,84,78,74,1
15,0,45,51,30,13,46,100,5
36,0,28,98,100,71,66,60,4
32,61,59,53,35,0,50,100,1
100,54,22,0,3,58,62,4,6
62,27,70,47,0,63,100,19,8
100,73,48,30,35,74,44,0,6
15,0,15,54,88,100,80,45,0
0,27,60,100,100,89,75,64,1
23,57,66,56,98,100,46,0,3
10,0,50,100,79,63,50,47,7
42,54,85,63,32,0,47,100,2
3,39,100,63,27,76,92,0,7
20,11,93,100,61,11,0,85,2
52,0,16,85,100,66,43,20,4
100,73,3,8,82,79,36,0,9
91,38,6,0,44,100,50,3,6
46,16,0,100,68,54,56,61,4
13,17,0,56,100,93,77,73,4
0,66,86,64,44,9,33,100,7
96,63,0,35,87,100,75,0,9
0,43,55,26,70,100,66,14,3
0,29,63,95,100,81,62,47,1
0,64,100,55,14,2,20,86,7
32,0,1,50,100,87,77,58,4
69,37,57,0,30,100,84,12,8
60,100,64,32,66,76,40,0,5
0,38,88,86,64,100,82,30,3
31,67,68,0,37,100,70,2,8
65,22,0,22,73,100,84,37,0
44,70,89,59,19,0,51,100,2
54,100,56,18,48,82,49,0,5
27,15,41,81,100,78,37,0,0
22,2,0,43,85,100,61,12,0
91,43,25,72,100,92,52,0,9
46,100,100,46,12,53,50,0,5
14,29,66,50,11,0,50,100,2
0,53,81,61,49,7,42,100,7
64,22,55,16,0,12,42,100,5
73,24,0,20,73,100,97,52,0
100,59,55,87,91,76,43,0,9
76,0,57,91,19,78,100,20,8
61,21,0,10,60,98,100,79,0
100,66,30,17,48,64,34,0,5
16,0,61,54,14,0,33,100,5
39,63,52,28,0,33,66,100,2
0,30,64,50,23,16,53,100,5
0,31,65,59,44,21,54,100,7
0,3,33,75,100,74,32,12,0
54,26,100,28,61,0,49,55,8
100,39,43,70,32,0,34,79,8
0,46,82,70,50,31,48,100,7
0,45,80,100,80,59,52,52,1
38,1,0,36,80,100,79,37,0
35,55,87,70,34,0,50,100,2
25,75,92,72,52,100,61,0,8
77,48,0,50,100,91,70,52,4
47,98,81,31,61,100,56,0,5
21,13,0,6,73,100,62,56,4
0,41,59,45,17,5,52,100,7
98,31,48,72,16,0,47,100,8
42,100,54,42,62,0,0,73,8
89,48,21,51,40,0,49,100,8
38,0,0,77,100,79,64,56,4
100,65,36,20,51,96,54,0,6
0,38,77,100,84,64,52,56,1
51,17,0,19,69,100,90,45,0
0,26,76,100,64,47,40,39,7
33,15,0,13,46,76,100,84,0
0,40,85,53,53,100,74,22,3
33,11,0,44,91,100,76,64,4
0,21,33,64,70,73,73,100,1
44,24,0,37,84,100,86,80,4
42,7,0,45,89,100,55,7,0
21,29,85,62,20,0,37,100,5
0,62,86,6,38,100,72,1,8
12,63,68,53,38,0,38,100,7
50,3,4,63,100,80,32,0,9
85,43,11,0,44,100,59,1,6
60,4,62,93,12,0,11,100,5
7,34,77,0,8,32,100,8,8
0,39,87,85,77,72,53,100,7
0,36,68,70,56,27,39,100,7
40,3,0,44,91,100,60,8,0
100,57,22,0,10,56,65,27,6
100,71,48,84,85,62,33,0,9
15,0,18,64,93,100,58,16,0
98,59,16,74,77,0,31,100,8
100,60,47,94,95,99,50,0,9
47,21,0,26,94,100,34,28,6
0,41,66,59,47,20,55,100,7
62,88,60,82,100,84,41,0,3
0,44,74,71,48,12,42,100,2
100,68,45,28,22,72,62,0,6
53,24,0,36,100,91,59,37,4
55,100,97,81,72,19,0,74,1
0,38,81,67,100,98,51,0,3
0,39,80,100,96,93,91,89,1
10,15,70,54,20,0,42,100,5
35,44,100,71,80,90,33,0,3
0,20,58,91,100,65,30,11,0
0,71,89,76,73,78,84,100,1
16,60,100,71,72,96,49,0,3
51,78,100,67,96,96,49,0,3
66,16,0,45,97,100,49,18,0
100,17,8,88,67,0,47,100,8
87,53,0,40,81,100,77,16,9
43,33,79,74,39,0,49,100,2
66,73,34,0,39,100,75,64,4
57,0,48,100,89,67,48,56,9
100,58,23,32,72,69,33,0,5
14,49,90,73,68,100,54,0,3
60,15,0,10,57,100,69,20,6
0,51,100,75,50,30,36,94,7
48,59,100,78,43,0,40,88,2
23,39,50,29,0,29,65,100,2
0,26,48,28,0,29,64,100,2
14,38,82,69,24,0,54,100,2
0,46,100,83,71,62,54,62,1
19,46,46,28,0,24,63,100,2
4,53,76,47,97,100,46,0,3
27,16,0,27,100,91,54,56,4
0,62,96,58,31,100,94,1,7
0,50,68,59,45,18,47,100,7
22,58,38,0,55,100,60,7,8
0,63,100,80,60,43,37,50,1
79,46,13,0,48,100,58,0,6
92,83,37,0,30,100,90,20,6
0,45,53,40,31,5,47,100,7
0,24,56,45,24,15,57,100,2
0,60,100,82,64,88,89,23,7
32,0,1,46,91,100,64,15,0
41,78,100,37,57,89,66,0,9
100,85,65,49,46,86,47,0,6
0,48,100,80,46,13,24,77,7
100,66,41,24,27,79,56,0,6
0,39,54,55,47,19,58,100,7
100,32,0,55,40,5,55,91,8
27,2,0,39,86,100,80,33,0
36,20,67,53,0,8,59,100,2
83,75,31,72,100,86,51,0,9
44,19,6,55,100,92,35,0,0
60,46,9,0,57,100,91,75,4
82,85,28,48,99,100,66,0,9
57,100,53,22,67,91,50,0,5
63,69,38,16,43,100,48,0,6
0,57,100,73,71,79,89,93,1
14,44,71,0,44,94,100,36,9
34,42,19,0,56,100,87,85,4
27,0,6,58,100,100,57,11,0
0,49,83,79,67,51,47,100,7
69,100,35,0,59,100,71,18,9
89,38,8,0,45,100,88,29,6
0,38,77,68,87,100,70,32,3
100,29,0,63,100,96,92,100,9
14,24,81,42,27,100,71,0,3
0,21,79,100,67,48,33,31,7
31,32,1,0,53,100,56,5,6
22,1,63,62,0,4,28,100,5
0,45,100,50,32,23,18,14,1
0,20,100,100,60,33,7,33,1
31,100,66,5,0,69,92,22,5
100,58,29,70,79,87,43,0,9
41,46,87,70,38,0,53,100,2
47,100,53,15,46,77,51,0,5
23,0,2,37,75,100,95,55,0
54,100,60,25,41,73,44,0,5
90,53,19,0,41,100,81,20,6
55,16,0,5,61,100,67,5,0
84,40,0,9,62,100,71,15,0
21,49,96,53,65,100,55,0,3
60,0,19,82,31,3,40,100,5
64,15,0,100,84,58,56,67,4
11,0,2,26,81,100,83,79,4
0,10,14,32,71,82,89,100,4
40,17,0,35,84,100,55,4,0
35,94,100,44,47,98,58,0,5
0,30,61,64,52,31,61,100,7
8,14,0,10,69,100,90,25,0
0,63,72,20,58,100,56,7,8
95,57,33,22,66,100,47,0,6
48,16,0,37,77,100,81,31,0
87,50,16,0,45,99,100,67,0
17,0,2,42,100,79,77,89,4
0,35,80,70,55,35,56,100,7
26,0,14,74,100,62,9,1,0
77,28,4,2,44,100,51,0,6
100,60,12,28,73,78,39,0,5
23,37,72,64,36,0,48,100,2
46,4,7,53,100,89,44,0,0
100,49,20,7,46,95,51,0,6
4,44,83,55,12,0,52,100,2
79,0,39,95,28,46,100,58,8
0,53,66,59,53,36,38,100,7
9,5,54,99,100,48,8,0,0
58,88,100,84,80,40,0,64,1
16,39,67,48,87,100,49,0,3
40,7,51,13,0,5,35,100,5
44,58,66,35,93,100,59,0,9
55,22,2,0,46,100,80,31,6
59,38,14,0,51,100,84,70,4
35,0,32,95,100,85,76,71,4
0,48,62,56,71,100,42,15,1
54,0,47,63,13,18,40,100,5
90,39,4,0,59,100,41,10,6
35,35,14,0,35,97,100,89,4
47,0,0,82,100,87,77,62,4
13,27,93,100,58,85,56,0,3
43,0,48,28,1,68,100,21,8
23,60,48,0,48,100,68,17,8
45,4,40,51,72,100,69,0,9
56,24,0,8,74,100,41,27,6
100,66,26,0,4,62,80,10,6
48,4,0,71,100,95,58,29,4
21,60,100,55,37,76,46,0,5
100,64,39,24,37,76,41,0,6
0,45,83,71,66,100,55,6,7
35,0,51,48,1,17,35,100,5
61,0,57,75,4,2,24,100,5
0,27,49,51,43,44,72,100,2
84,80,5,0,76,100,83,79,9
0,46,94,83,69,49,49,100,7
95,56,18,0,37,100,74,15,6
43,79,79,32,88,100,69,0,9
0,34,60,42,70,100,70,29,3
21,4,0,32,81,100,76,25,0
34,22,0,34,86,100,94,91,4
32,65,83,50,94,100,52,0,3
39,6,0,61,100,98,80,75,4
84,53,18,0,39,100,70,3,6
2,74,100,65,35,17,0,74,7
12,66,100,39,0,62,49,27,9
37,73,100,72,99,84,40,0,3
0,29,65,100,100,85,73,69,1
16,0,55,44,12,6,45,100,6
9,0,11,74,100,59,33,9,4
20,49,51,31,0,28,64,100,2
46,19,0,0,42,100,77,27,6
26,49,100,76,73,94,51,0,3
20,30,100,66,45,97,70,0,3
50,10,100,14,19,0,89,1,8
56,66,100,42,65,74,62,0,9
14,0,38,84,100,75,31,9,0
53,33,0,14,68,100,85,83,4
0,35,100,69,26,71,36,15,8
4,68,33,0,38,100,96,22,0
33,29,71,38,0,10,45,100,5
62,12,74,100,21,30,65,0,8
14,1,34,78,100,79,37,0,0
0,10,48,20,8,12,49,100,5
0,29,67,79,71,71,73,100,1
0,39,100,100,54,11,33,95,2
0,28,62,100,98,84,76,67,1
81,56,22,0,46,100,100,87,4
62,24,1,41,50,0,42,100,8
21,7,37,39,44,0,30,100,1
100,48,0,74,99,70,65,66,4
15,42,71,54,27,0,45,100,2
51,24,6,0,31,100,57,10,6
39,0,20,71,100,78,29,16,0
53,36,15,10,61,100,59,0,6
83,48,0,61,82,3,38,100,8
86,56,19,0,31,81,100,78,0
44,68,85,69,40,0,41,100,2
13,24,89,100,63,97,55,0,3
9,0,33,74,100,77,33,1,0
100,56,23,0,22,76,62,10,6
3,44,88,46,42,100,72,0,8
77,43,18,0,48,91,82,100,4
57,61,100,37,62,93,67,0,9
90,53,16,0,52,100,96,87,4
29,100,79,4,21,68,68,0,5
51,27,99,55,47,100,77,0,9
44,13,56,61,92,100,53,0,9
0,14,5,28,88,97,91,100,4
0,16,45,66,39,18,40,100,5
0,44,91,100,85,61,40,86,7
0,42,79,100,84,72,63,60,1
2,35,96,88,77,100,41,0,3
61,28,11,19,70,100,49,0,6
13,55,100,65,27,0,4,96,7
15,29,31,31,29,0,40,100,1
26,59,65,0,14,63,100,36,8
80,18,0,51,78,78,78,100,9
12,36,0,46,100,83,53,28,4
100,55,20,0,16,79,68,9,6
32,70,95,69,35,0,49,100,2
59,100,66,9,0,58,82,62,9
100,39,1,0,46,93,54,0,6
93,0,15,95,100,93,88,83,9
26,97,63,0,34,100,79,9,5
49,99,100,81,66,0,9,99,1
7,0,42,100,90,61,39,23,7
27,13,0,39,100,93,77,77,4
15,41,87,60,99,100,50,0,3
56,11,0,28,80,100,83,32,0
61,20,0,25,79,100,67,20,0
73,100,0,39,85,7,13,89,8
0,30,66,33,88,100,52,8,3
0,44,100,66,37,10,7,58,7
3,0,34,84,100,66,20,22,0
63,31,0,36,100,99,59,28,4
44,42,100,47,0,74,54,36,9
26,0,16,69,100,92,71,49,4
30,0,10,50,89,100,76,25,0
0,37,79,100,79,59,40,22,1
73,23,3,0,42,100,53,9,6
9,66,77,0,41,100,77,0,8
0,32,66,99,100,79,57,40,1
28,37,96,82,66,100,46,0,8
100,71,45,21,4,34,53,0,6
100,75,64,94,81,64,35,0,9
39,58,100,80,94,80,35,0,3
44,8,0,50,99,100,45,11,0
12,43,100,78,38,0,38,100,2
28,4,0,32,73,100,77,30,0
66,26,0,80,100,59,37,3,4
40,21,0,10,55,100,56,26,6
100,49,79,84,0,37,93,18,8
32,48,82,72,43,0,47,100,2
54,84,100,71,56,62,22,0,3
0,35,74,100,78,52,30,24,1
50,18,2,0,40,100,68,0,6
100,55,18,0,26,79,63,10,6
56,30,0,56,100,88,62,40,4
10,0,21,81,100,88,86,88,4
0,30,62,46,13,21,58,100,2
26,0,41,97,100,81,67,59,4
71,25,0,15,64,100,87,38,0
26,92,72,9,41,100,67,0,5
49,76,82,30,100,100,75,0,9
21,9,0,39,95,100,95,97,4
17,30,91,70,26,0,32,100,5
15,44,51,44,29,0,50,100,1
69,27,3,8,51,100,56,0,6
24,63,100,100,79,55,26,0,1
0,35,70,100,86,70,56,49,1
34,70,100,83,73,77,41,0,3
38,10,0,26,73,100,76,29,0
26,7,0,43,86,100,91,79,4
0,37,75,61,34,9,56,100,2
100,52,22,1,0,39,70,29,6
28,0,12,47,82,100,77,42,0
0,46,100,76,45,67,55,12,3
25,15,57,100,95,42,0,1,0
64,19,0,64,100,98,78,69,4
100,22,23,73,42,0,53,100,8
20,35,68,59,30,0,50,100,2
55,21,7,17,66,100,55,0,6
0,24,99,100,59,33,19,28,7
0,20,78,100,61,33,15,25,7
74,40,0,44,100,76,51,35,4
0,26,58,47,22,34,67,100,2
27,0,1,38,75,100,75,36,0
66,29,50,67,97,100,53,0,9
28,13,0,59,100,92,79,65,4
38,11,0,33,82,100,76,28,0
